Emotions,Path,Source,MFCC_Image_Path,MFCC_Image_Path_10db_AWGN,MFCC_Image_Path_20db_AWGN
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M014.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M014.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M014.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M014.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M015.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M015.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M015.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M015.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M016.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M016.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M016.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M016.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M017.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M017.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M017.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M017.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M018.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M018.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M018.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M018.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M019.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M019.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M019.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M019.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M020.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M020.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M020.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M020.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M021.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M021.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M021.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M021.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M022.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M022.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M022.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M022.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M023.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M023.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M023.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M023.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M024.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M024.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M024.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M024.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M025.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M025.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M025.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M025.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M026.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M026.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M026.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M026.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M027.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M027.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M027.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M027.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M028.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M028.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M028.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M028.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M031.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M031.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M031.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M031.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M032.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M032.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M032.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01F_impro04/Ses01F_impro04_M032.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F004.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F004.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F004.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F004.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F005.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F005.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F005.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F005.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F006.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F006.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F006.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F006.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F008.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F008.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F008.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F008.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F011.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F011.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F011.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F011.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F014.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F014.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F014.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F014.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F015.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F015.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F015.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F015.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F016.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F016.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F016.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F016.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F017.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F017.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F017.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F017.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F020.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F020.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F020.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F020.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F023.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F023.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F023.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F023.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F024.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F024.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F024.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F024.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F025.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F025.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F025.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F025.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F026.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F026.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F026.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F026.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F029.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F029.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F029.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F029.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F030.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F030.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F030.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F030.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F031.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F031.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F031.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F031.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F032.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F032.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F032.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F032.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F035.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F035.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F035.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F035.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F036.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F036.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F036.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F036.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F037.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F037.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F037.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F037.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F039.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F039.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F039.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F039.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F040.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F040.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F040.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F040.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F041.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F041.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F041.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F041.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F042.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F042.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F042.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F042.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F043.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F043.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F043.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_F043.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M000.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M000.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M000.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M000.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M002.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M002.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M002.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M002.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M003.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M003.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M003.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M003.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M004.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M004.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M004.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M004.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M005.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M005.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M005.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M005.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M006.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M006.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M006.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M006.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M007.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M007.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M007.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M007.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M017.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M017.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M017.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M017.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M020.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M020.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M020.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M020.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M021.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M021.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M021.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M021.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M023.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M023.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M023.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M023.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M024.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M024.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M024.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M024.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M034.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M034.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M034.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M034.png
angry,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M035.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M035.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M035.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M035.png
neutral,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M037.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M037.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M037.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M037.png
sad,/content/DSER-MIDCA/data/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M038.wav,IEMOCAP,mfcc_images/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M038.png,mfcc_images_10db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M038.png,mfcc_images_20db/IEMOCAP/Session1/sentences/wav/Ses01M_script01_1/Ses01M_script01_1_M038.png
